Date,Close
2024-01-10,619.366455078125
2024-01-11,624.8014526367188
2024-01-12,631.8778076171875
2024-01-16,623.6712036132812
2024-01-17,618.1084594726562
2024-01-18,612.6439819335938
2024-01-19,617.7840576171875
2024-01-22,620.0446166992188
2024-01-23,618.8651733398438
2024-01-24,622.8162231445312
2024-01-25,616.8406372070312
2024-01-26,628.2708740234375
2024-01-29,633.9220581054688
2024-01-30,633.9024658203125
2024-01-31,634.5216674804688
2024-02-01,649.0870971679688
2024-02-02,656.18310546875
2024-02-05,694.0709228515625
2024-02-06,692.9212036132812
2024-02-07,712.921630859375
2024-02-08,723.044677734375
2024-02-09,727.4476318359375
2024-02-12,724.59765625
2024-02-13,730.2094116210938
2024-02-14,745.6078491210938
2024-02-15,746.0706176757812
2024-02-16,769.9754028320312
2024-02-20,743.9833984375
2024-02-21,734.3839111328125
2024-02-22,757.7473754882812
2024-02-23,757.6487426757812
2024-02-26,759.9921264648438
2024-02-27,753.178955078125
2024-02-28,745.9328002929688
2024-02-29,742.0338134765625
2024-03-01,770.034423828125
2024-03-04,780.0374755859375
2024-03-05,765.5744018554688
2024-03-06,767.7208251953125
2024-03-07,768.104736328125
2024-03-08,750.3632202148438
2024-03-11,723.0223388671875
2024-03-12,743.2842407226562
2024-03-13,746.1297607421875
2024-03-14,748.97509765625
2024-03-15,742.5162963867188
2024-03-18,750.8751220703125
2024-03-19,760.8388061523438
2024-03-20,760.91748046875
2024-03-21,758.3577270507812
2024-03-22,758.7022705078125
2024-03-25,761.1932373046875
2024-03-26,762.926025390625
2024-03-27,766.1553344726562
2024-03-28,765.938720703125
2024-04-01,748.7978515625
2024-04-02,752.1550903320312
2024-04-03,763.999267578125
2024-04-04,756.21142578125
2024-04-05,772.0922241210938
2024-04-08,765.2789306640625
2024-04-09,745.5388793945312
2024-04-10,750.2056274414062
2024-04-11,747.8526000976562
2024-04-12,740.0254516601562
2024-04-15,739.1689453125
2024-04-16,735.2011108398438
2024-04-17,739.1689453125
2024-04-18,734.42333984375
2024-04-19,715.0868530273438
2024-04-22,720.029296875
2024-04-23,734.1673583984375
2024-04-24,720.8859252929688
2024-04-25,713.6690673828125
2024-04-26,722.1755981445312
2024-04-29,725.80859375
2024-04-30,769.0301513671875
2024-05-01,764.7473754882812
2024-05-02,744.2295532226562
2024-05-03,723.6129760742188
2024-05-06,754.8329467773438
2024-05-07,765.7516479492188
2024-05-08,763.0245361328125
2024-05-09,759.6278686523438
2024-05-10,748.2562866210938
2024-05-13,745.9918212890625
2024-05-14,752.1747436523438
2024-05-15,776.1795654296875
2024-05-16,760.49853515625
2024-05-17,759.3939208984375
2024-05-20,772.3923950195312
2024-05-21,792.1069946289062
2024-05-22,791.8505859375
2024-05-23,797.3142700195312
2024-05-24,796.3084106445312
2024-05-28,796.732421875
2024-05-29,800.3518676757812
2024-05-30,803.833251953125
2024-05-31,809.0405883789062
2024-06-03,819.8101196289062
2024-06-04,821.121826171875
2024-06-05,820.3033447265625
2024-06-06,825.757080078125
2024-06-07,838.2821655273438
2024-06-10,853.08544921875
2024-06-11,853.8941040039062
2024-06-12,855.3536376953125
2024-06-13,871.1629028320312
2024-06-14,866.35009765625
2024-06-17,872.8197631835938
2024-06-18,879.1809692382812
2024-06-20,873.7862548828125
2024-06-21,871.705322265625
2024-06-24,877.8494262695312
2024-06-25,892.1497802734375
2024-06-26,888.8458862304688
2024-06-27,896.5187377929688
2024-06-28,892.9090576171875
2024-07-01,901.7753295898438
2024-07-02,894.2208862304688
2024-07-03,885.7294311523438
2024-07-05,901.9725952148438
2024-07-08,905.3553466796875
2024-07-09,919.6556396484375
2024-07-10,926.8355102539062
2024-07-11,921.27294921875
2024-07-12,935.336669921875
2024-07-15,937.3682861328125
2024-07-16,928.6302490234375
2024-07-17,893.1163330078125
2024-07-18,837.2072143554688
2024-07-19,845.6591186523438
2024-07-22,854.0420532226562
2024-07-23,866.1923217773438
2024-07-24,848.035888671875
2024-07-25,809.8787841796875
2024-07-26,793.5370483398438
2024-07-29,796.6633911132812
2024-07-30,779.3255615234375
2024-07-31,793.1919555664062
2024-08-01,820.9738159179688
2024-08-02,793.3792724609375
2024-08-05,764.5814819335938
2024-08-06,782.254638671875
2024-08-07,761.5045166015625
2024-08-08,833.6666870117188
2024-08-09,879.3980102539062
2024-08-12,872.198486328125
2024-08-13,895.5423583984375
2024-08-14,918.846923828125
2024-08-15,920.0321655273438
2024-08-16,910.6893310546875
2024-08-19,910.3831176757812
2024-08-20,938.194091796875
2024-08-21,940.1692504882812
2024-08-22,942.3419799804688
2024-08-23,940.9296875
2024-08-26,938.7471923828125
2024-08-27,942.6481323242188
2024-08-28,937.1768188476562
2024-08-29,928.5452270507812
2024-08-30,948.1195068359375
2024-09-03,944.6729125976562
2024-09-04,934.5795288085938
2024-09-05,901.4354858398438
2024-09-06,891.52001953125
2024-09-09,897.010986328125
2024-09-10,890.0780639648438
2024-09-11,909.4745483398438
2024-09-12,923.429443359375
2024-09-13,912.2597045898438
2024-09-16,912.0917358398438
2024-09-17,894.9468994140625
2024-09-18,893.751953125
2024-09-19,903.6970825195312
2024-09-20,910.0670776367188
2024-09-23,907.1339111328125
2024-09-24,912.9706420898438
2024-09-25,913.0989379882812
2024-09-26,898.0480346679688
2024-09-27,866.9088745117188
2024-09-30,874.9578857421875
2024-10-01,873.5159301757812
2024-10-02,880.0242309570312
2024-10-03,874.57275390625
2024-10-04,876.1627197265625
2024-10-07,887.2633056640625
2024-10-08,902.3934936523438
2024-10-09,908.3388061523438
2024-10-10,899.4010009765625
2024-10-11,920.5061645507812
2024-10-14,917.98779296875
2024-10-15,901.9984130859375
2024-10-16,905.0598754882812
2024-10-17,905.7512817382812
2024-10-18,906.5907592773438
2024-10-21,894.8975219726562
2024-10-22,897.880126953125
2024-10-23,892.0532836914062
2024-10-24,880.2711181640625
2024-10-25,881.634033203125
2024-10-28,884.4882202148438
2024-10-29,892.379150390625
2024-10-30,836.3327026367188
2024-10-31,819.4544677734375
2024-11-01,808.7784423828125
2024-11-04,796.1470336914062
2024-11-05,796.0680541992188
2024-11-06,766.7559814453125
2024-11-07,787.564697265625
2024-11-08,821.2322387695312
2024-11-11,822.1209716796875
2024-11-12,808.7092895507812
2024-11-13,801.7467651367188
2024-11-14,776.4838256835938
2024-11-15,738.1705322265625
2024-11-18,719.3750610351562
2024-11-19,721.8777465820312
2024-11-20,745.302978515625
2024-11-21,741.8504638671875
2024-11-22,739.9610595703125
2024-11-25,746.8759155273438
2024-11-26,780.8265380859375
2024-11-27,779.708740234375
2024-11-29,786.7916259765625
2024-12-02,791.1939086914062
2024-12-03,804.5783081054688
2024-12-04,820.91064453125
2024-12-05,816.7359619140625
2024-12-06,817.8142700195312
2024-12-09,794.9331665039062
2024-12-10,790.9762573242188
2024-12-11,787.4644165039062
2024-12-12,773.9315795898438
2024-12-13,780.6287231445312
2024-12-16,770.61767578125
2024-12-17,770.24169921875
2024-12-18,756.4814453125
2024-12-19,749.3884887695312
2024-12-20,759.4985961914062
2024-12-23,787.711669921875
2024-12-24,787.1082153320312
2024-12-26,785.5946655273438
2024-12-27,774.7427368164062
2024-12-30,765.5131225585938
2024-12-31,763.6929321289062
2025-01-02,769.6976928710938
2025-01-03,773.5655517578125
2025-01-06,756.8671875
2025-01-07,764.9690551757812
2025-01-08,778.7491455078125
2025-01-10,791.292724609375
2025-01-13,788.8987426757812
2025-01-14,736.8944091796875
2025-01-15,738.7047729492188
2025-01-16,749.4479370117188
2025-01-17,717.910888671875
2025-01-21,734.3619995117188
2025-01-22,745.8668212890625
2025-01-23,758.3510131835938
2025-01-24,776.9586181640625
2025-01-27,799.4736938476562
2025-01-28,796.3279418945312
2025-01-29,795.4277954101562
2025-01-30,814.3717041015625
2025-01-31,802.3524169921875
2025-02-03,801.70947265625
2025-02-04,817.18115234375
2025-02-05,833.1177978515625
2025-02-06,861.00439453125
2025-02-07,868.8590087890625
2025-02-10,859.5304565429688
2025-02-11,855.6922607421875
2025-02-12,863.5763549804688
2025-02-13,862.4783325195312
2025-02-14,836.6246948242188
2025-02-18,849.4375610351562
2025-02-19,859.1984252929688
2025-02-20,865.2134399414062
2025-02-21,865.7683715820312
2025-02-24,873.41845703125
2025-02-25,893.6337280273438
2025-02-26,906.7240600585938
2025-02-27,896.9632568359375
2025-02-28,912.293212890625
2025-03-03,921.3009033203125
2025-03-04,902.8098754882812
2025-03-05,921.3009033203125
2025-03-06,904.4944458007812
2025-03-07,861.70556640625
2025-03-10,822.24609375
2025-03-11,816.59765625
2025-03-12,814.4176635742188
2025-03-13,794.3906860351562
2025-03-14,806.113525390625
2025-03-17,817.2913818359375
2025-03-18,815.0617065429688
2025-03-19,829.4305419921875
2025-03-20,834.9401245117188
2025-03-21,829.9854125976562
2025-03-24,857.06787109375
2025-03-25,844.6314697265625
2025-03-26,819.2732543945312
2025-03-27,814.2293701171875
2025-03-28,815.0617065429688
2025-03-31,818.430908203125
2025-04-01,797.9381713867188
2025-04-02,810.8106079101562
2025-04-03,781.9443969726562
2025-04-04,731.5250854492188
2025-04-07,717.1762084960938
2025-04-08,719.6635131835938
2025-04-09,746.8848266601562
2025-04-10,714.3817138671875
2025-04-11,725.777587890625
2025-04-14,747.5188598632812
2025-04-15,750.3233642578125
2025-04-16,728.2451171875
2025-04-17,832.3536987304688
2025-04-21,810.6123657226562
2025-04-22,820.0462036132812
2025-04-23,821.9091796875
2025-04-24,851.9447021484375
2025-04-25,876.5299072265625
2025-04-28,869.3456420898438
2025-04-29,877.18408203125
2025-04-30,890.8095703125
2025-05-01,786.9089965820312
2025-05-02,816.1616821289062
2025-05-05,814.021240234375
2025-05-06,768.100830078125
2025-05-07,769.6864013671875
2025-05-08,744.645263671875
2025-05-09,727.9180297851562
2025-05-12,748.7279052734375
2025-05-13,739.3040161132812
2025-05-14,709.0802001953125
2025-05-15,726.649658203125
2025-05-16,752.0698852539062
2025-05-19,749.8058471679688
2025-05-20,741.7628173828125
2025-05-21,719.8577270507812
2025-05-22,710.1762084960938
2025-05-23,708.6967163085938
2025-05-27,720.1258544921875
2025-05-28,714.3367919921875
2025-05-29,717.4944458007812
2025-05-30,732.4883422851562
2025-06-02,741.8720092773438
2025-06-03,745.5062866210938
2025-06-04,760.4605712890625
2025-06-05,760.3015747070312
2025-06-06,764.4721069335938
2025-06-09,768.2752685546875
2025-06-10,801.52001953125
2025-06-11,802.9299926757812
2025-06-12,806.3260498046875
2025-06-13,813.6045532226562
2025-06-16,801.9072875976562
2025-06-17,785.6820068359375
2025-06-18,779.5157470703125
2025-06-20,757.372314453125
2025-06-23,765.226806640625
2025-06-24,772.6145629882812
2025-06-25,786.734619140625
2025-06-26,789.5347290039062
2025-06-27,770.0029296875
2025-06-30,774.0543823242188
2025-07-01,770.4498901367188
2025-07-02,773.80615234375
2025-07-03,775.1863403320312
2025-07-07,767.441162109375
2025-07-08,772.1974487304688
2025-07-09,781.392333984375
2025-07-10,785.09619140625
2025-07-11,787.439697265625
2025-07-14,793.7252197265625
2025-07-15,766.3289794921875
2025-07-16,784.2522583007812
2025-07-17,756.1509399414062
2025-07-18,766.2892456054688
2025-07-21,756.8262329101562
2025-07-22,770.9860229492188
2025-07-23,793.2783203125
2025-07-24,799.7723388671875
2025-07-25,806.9814453125
2025-07-28,802.4335327148438
2025-07-29,757.5908203125
2025-07-30,754.740966796875
2025-07-31,734.8714599609375
2025-08-01,756.9751586914062
2025-08-04,763.5982666015625
2025-08-05,760.5697631835938
2025-08-06,741.1272583007812
2025-08-07,636.3583984375
2025-08-08,621.2553100585938
2025-08-11,630.7579956054688
2025-08-12,634.9384155273438
2025-08-13,655.8504638671875
2025-08-14,679.622314453125
2025-08-15,697.833740234375
2025-08-18,694.6690673828125
2025-08-19,699.80419921875
2025-08-20,702.0233154296875
2025-08-21,706.382080078125
2025-08-22,708.2330932617188
2025-08-25,691.9622802734375
2025-08-26,732.4652099609375
2025-08-27,730.6141357421875
2025-08-28,728.4149169921875
2025-08-29,729.0318603515625
2025-09-02,731.6292114257812
2025-09-03,734.2564697265625
2025-09-04,739.3118286132812
2025-09-05,723.6878662109375
2025-09-08,735.0625
2025-09-09,746.9745483398438
2025-09-10,750.9651489257812
2025-09-11,752.6171264648438
2025-09-12,751.7313842773438
2025-09-15,744.5663452148438
2025-09-16,761.0062866210938
2025-09-17,756.448486328125
2025-09-18,759.23486328125
2025-09-19,748.347900390625
2025-09-22,751.2935791015625
2025-09-23,743.3621215820312
2025-09-24,738.2569580078125
2025-09-25,711.1290283203125
2025-09-26,721.03076171875
2025-09-29,722.9912719726562
2025-09-30,759.3045043945312
2025-10-01,821.4221801757812
2025-10-02,815.879150390625
2025-10-03,835.80224609375
2025-10-06,840.9570922851562
2025-10-07,839.5440063476562
2025-10-08,841.6238403320312
2025-10-09,851.207275390625
2025-10-10,829.453125
2025-10-13,815.431396484375
2025-10-14,808.4154663085938
2025-10-15,822.566650390625
2025-10-16,815.4114990234375
2025-10-17,798.941650390625
2025-10-20,805.0419311523438
2025-10-21,795.6973876953125
2025-10-22,808.4951171875
2025-10-23,817.0634155273438
2025-10-24,821.4520874023438
2025-10-27,822.4074096679688
2025-10-28,816.1279296875
2025-10-29,809.58984375
2025-10-30,840.4097290039062
2025-10-31,858.6808471679688
2025-11-03,892.1878051757812
2025-11-04,902.4677734375
2025-11-05,921.3259887695312
2025-11-06,932.899658203125
2025-11-07,919.8929443359375
2025-11-10,961.958251953125
2025-11-11,983.831787109375
2025-11-12,1012.8505859375
2025-11-13,1017.9158935546875
2025-11-14,1021.8126831054688
2025-11-17,1018.2448120117188
2025-11-18,1026.5665283203125
2025-11-19,1046.0504150390625
2025-11-20,1039.76171875
2025-11-21,1056.1162109375
2025-11-24,1066.5408935546875
2025-11-25,1106.186279296875
2025-11-26,1100.605224609375
2025-11-28,1071.8328857421875
2025-12-01,1054.3123779296875
2025-12-02,1042.582275390625
2025-12-03,1030.064697265625
2025-12-04,1011.0591430664062
2025-12-05,1006.893310546875
2025-12-08,994.21630859375
2025-12-09,978.8982543945312
2025-12-10,990.2796630859375
2025-12-11,1005.9664306640625
2025-12-12,1024.03515625
2025-12-15,1058.5977783203125
2025-12-16,1050.724609375
2025-12-17,1038.266845703125
2025-12-18,1053.3057861328125
2025-12-19,1067.8165283203125
2025-12-22,1072.8394775390625
2025-12-23,1068.015869140625
2025-12-24,1073.3377685546875
2025-12-26,1074.105224609375
2025-12-29,1075.081787109375
2025-12-30,1076.0985107421875
2025-12-31,1071.045654296875
2026-01-02,1076.706298828125
2026-01-05,1037.9876708984375
2026-01-06,1060.441650390625
2026-01-07,1104.3426513671875
2026-01-08,1081.52001953125
2026-01-09,1059.96337890625
2026-01-12,1077.3441162109375
2026-01-13,1073.5469970703125
2026-01-14,1069.660400390625
2026-01-15,1029.4765625
2026-01-16,1034.8883056640625
2026-01-20,1037.7685546875
2026-01-21,1074.87255859375
2026-01-22,1083.70263671875
2026-01-23,1060.6907958984375
2026-01-26,1059.156005859375
2026-01-27,1035.99462890625
2026-01-28,1020.337646484375
2026-01-29,1020.676513671875
2026-01-30,1033.642578125
2026-02-02,1040.5989990234375
2026-02-03,1000.0664672851562
2026-02-04,1103.3758544921875
2026-02-05,1017.3876953125
2026-02-06,1054.6014404296875
2026-02-09,1041.1370849609375
2026-02-10,1021.5336303710938
2026-02-11,1011.7767333984375
2026-02-12,1034.7587890625
2026-02-13,1038.2127685546875
2026-02-17,1034.2696533203125
2026-02-18,1018.8062133789062
2026-02-19,1021.4616088867188
2026-02-20,1007.7852172851562
2026-02-23,1056.740966796875
2026-02-24,1040.359130859375
2026-02-25,1027.06201171875
2026-02-26,1020.2637329101562
2026-02-27,1050.18212890625
2026-03-02,1016.2206420898438
2026-03-03,1005.9982299804688
2026-03-04,1001.8453979492188
2026-03-05,981.5703125
2026-03-06,988.628173828125
2026-03-09,1006.6571655273438
2026-03-10,999.6292114257812
2026-03-11,998.121826171875
2026-03-12,975.5706176757812
2026-03-13,983.38720703125
2026-03-16,987.4202270507812
2026-03-17,928.751220703125
2026-03-18,916.4723510742188
2026-03-19,915.92333984375
2026-03-20,905.1419067382812
2026-03-23,908.9852294921875
2026-03-24,901.4682006835938
2026-03-25,914.7353515625
2026-03-26,895.4585571289062
2026-03-27,876.7307739257812
2026-03-30,885.1063842773438
2026-03-31,918.189453125
2026-04-01,952.8796997070312
2026-04-02,933.9722290039062
2026-04-06,925.4668579101562
2026-04-07,929.489990234375
2026-04-08,951.6618041992188
2026-04-09,953.5485229492188
2026-04-10,937.8555297851562
2026-04-13,927.9525756835938
2026-04-14,920.9147338867188
2026-04-15,903.4747924804688
2026-04-16,902.4365234375
2026-04-17,925.4369506835938
2026-04-20,918.3192138671875
2026-04-21,901.4682006835938
2026-04-22,919.8964233398438
2026-04-23,916.0730590820312
2026-04-24,882.4409790039062
2026-04-27,866.7779541015625
2026-04-28,872.498046875
2026-04-29,849.7472534179688
2026-04-30,932.993896484375
2026-05-01,961.674560546875
2026-05-04,966.2666625976562
2026-05-05,987.170654296875
2026-05-06,985.353759765625
2026-05-07,973.2846069335938
2026-05-08,946.8201293945312
2026-05-11,965.3282470703125
2026-05-12,988.1689453125
2026-05-13,1014.0044555664062
2026-05-14,1004.9700317382812
2026-05-15,1004.9199829101562
2026-05-18,988.0900268554688
2026-05-19,1021.4099731445312
2026-05-20,1018.8699951171875
2026-05-21,1041.6500244140625
2026-05-22,1065.0
2026-05-26,1064.739990234375
2026-05-27,1082.9200439453125
2026-05-28,1126.800048828125
2026-05-29,1105.0
2026-06-01,1082.199951171875
2026-06-02,1064.1500244140625
2026-06-03,1078.780029296875
2026-06-04,1125.27001953125
2026-06-05,1131.4200439453125
2026-06-08,1149.1500244140625
2026-06-09,1144.6800537109375
2026-06-10,1136.3699951171875
2026-06-11,1160.949951171875
2026-06-12,1145.6300048828125
